ID,Tweet,Class
9.65568312796172E+017,أطباء مهندسون خريجي دراسات عليا محاسبون محامون ووزاره العمل مشغوله بتوطين البقالات ومحلات الجوالات والمحصله النهائيه اكثر من مليون عاطل مقابل مليون وافد ٪ منهم بدون مؤهلات ! ! ! توطين الوظائف العليا والمتوسطه كفيل بانهاء بطاله الجامعيين,N
9.65567813741105E+017,ما تمارسه الجامعات ووزاره الصحه والشركات من تفضيل للوافدين على المواطنين و إن كانوا أقل تأهيلا وكفاءه وتشكيك في جداره الشباب السعودي . . يمثل العنصريه في ( ( أغبى ) ) صورها . . عنصريه ضد المواطن في وطنه ! ! !,N
9.65508347209437E+017,طباخون وكاشيرات بشهاده ماجستير . . إعلانات في بوابه العمل,/
9.65508114870166E+017,حسبنا الله ونعم الوكيل . . الله يرفع الظلم ويمكنكم يارب فالجامعات تحتاج ابناء البلد المخلصين,N
9.65508085514232E+017,نظام العمل يجبر المؤسسات على التوطين بالاعلان عن طريق طاقات لفتره محدده   واذا ماتوفر سعوديين   ي سمح لهم بتوظيف أجنبي   فيحطون مواصفات تعجيز للسعودي وحيقولون مالقينا لأن الهدف اجنبي ! هالكلام ينطبق على جميع وظائف طاقات   مجرد اعلانات والتقديم مرفوض   !,N
9.65508060772012E+017,تغير الوزراء فقط ؛ مع استمرار السيناريو المعهود وهو الإنشغال بحصد أكبر قدر من الفلاشات والبهرجه الإعلاميه من خلال إطلاق البرامج والخطط المبادرات التي تنتهي بقدوم وزير آخر جديد      ,/
9.65507905406501E+017,هذا باختصار حجه للقول بأن الشاب السعودي غير جاد ولا يبحث الا عن مكتب مكيف وأنه يرفس الفرص ولا يريد البدء من الصفر ولا يتحمل الجهد . . . الخ من الحجج المعروفه والنتيجه بنقالي مايعرف من,N
9.65507789400494E+017,هذي والله النشبه ! ! ! ! ! الله المستعان كل هالمسؤولين و الأموال و البحوث و الدراسات و القرارات و الأوامر و تقفون عاجزين عن حل مشكله البطاله و توطين الوظائف ! ! ! ! ! أنتم تحتاجون تغيير جذري بالكامل,N
9.65317111106146E+017,نتحدث منذ أمد بعيد عن ضعف واضح في مدخلات تعليمنا العالي من اساتذه وبرامج وخطط الخ . . فماذا تغير ؟ !,N
9.65316045044109E+017,ليت الجامعات تركز في وظائفها الأكاديميه على حمله الماستر المنسيين كثيرا . غالب الوظائف لحمله الدكتوراه والبكالوريوس وهذا يعني تكدس كبير مقبل لحمله الماستر إن لم تفتح الجامعات أبوابها في توظيفهم .,N
9.65296662204871E+017,ستظل صوره سوق العمل مشوهه وغير مفهومه طالما لم نحسن وضع قطع ال في أماكنها الصحيحه . . يجب أن ننظر للصوره الكليه . . ونضع كل قطعه في محلها الصحيح,/
9.65296131222761E+017,التعامل مع العاطلين كأرقام و الزج بهم في أي مكان لخفض النسبه . . ليس حلا . . هو مخرج مؤقت من المشكله سيوصلنا إلى حيث لا نريد,/
9.65295713457492E+017,أي برامج توطين لا تأخذ في اعتبارها المؤهلات والتخصصات والميول ولا تضع كل عاطل في محله المناسب . . هي مشكله آخرى وليست حل,N
9.65295414437142E+017,هه,/
9.6529368312911E+017,وظيفه شاغره لحمله الماجستير . .,/
9.65219455675589E+017,👍 🏼,/
9.65218628705669E+017,وتجدهم لا ينكرون توظيف الأقارب إنما يبررونه ! ! أمنوا العقوبه . . و إن لم يحاسبوا ويستبدلوا بأكفاء أمناء أهل للمناصب القياديه سيبقى هدف دخول الجامعات المحليه ضمن أفضل جامعات العالم مجرد حلم بعيد المنال .,N
9.6521627815476E+017,يظهر هنا تهميش حمله الماجستير طيب بدال معيد تدرسونه ماجستير ودكتوراه   عينو محاضر بيوفر عالجامعه تكلفه دراسه الماجستير,N
9.65215362634699E+017,أطباء مهندسون اكاديميون اتفقنا على مطلب واحد ( مساواه مع الوافدين ) نريد نفس الفرص والتسهيلات لا أكثرر .,/
9.65215177435177E+017,لا هذا الكلام غير مقبول أرجو ان لا يصل بكم الاحباط الى هذه الدرجه أنتم أبناء البلد وانتم المستقبل وانتم الاحق,P
9.65215122514997E+017,ا ي قوه ما عاد بها الا التسليم لامر الله و حسبي الله و كفى,N
9.65215095486808E+017,ارضى بالواقع ولاتتعب نفسك بالطموح الحالي . . واعتبر الشهاده منسيه,N
9.65215037773288E+017,في السابق كانوا يتعاملون بالواسطه في الخفاء على إستحياء اما الأن فقد تفاقمت حتى انها اصبحت الواسطه على مراتب فكلما قربت من أكبر مسؤول كلما كانت أقوى وأكثر قرب للحصول على افضل وظيفه او افضل تخصص جامعي,N
9.65214861662867E+017,أنا مثلك . . أتفهمك . . أشعر بك . . الإحباطات و خيبات الأمل المتتاليه أفقدتك قوتك . . و إما أن تتماسك و تقف و تقاوم . . أو سيهزمك الواقع . . ليس أمامك خيار آخر . . والوقت يمر . .,N
9.65080283581223E+017,آجمعين يارب 😂,/
9.65079837860946E+017,حاضر . . كيلو حلطمه مع   قليلا من الأمل  ,/
9.65079403423298E+017,قليلا من الأمل . . الخيره فيما اختاره الله . . ما ك تب لك سيأتي . . ومالم ي كتب فهو عسير . . علينا بذل الأسباب والنتائج مرهونه بتوفيق الله . . إن كانت الوظيفه خيرا نسأل الله أن ي عج ل بها . . وإن كانت غير ذلك ف الحمد لله الذي أبعدها . .,/
9.65077587172217E+017,المحاولات مستمره,/
9.65077431538331E+017,الله يرزقنا من حيث لانحتسب,P
9.64985703401775E+017,ما اعرف فين دور الوعظ الديني من شيوع ظلم الواسطات . . الواسطه صارت ثقافه مجتمع ونخرت في لب المؤسسات وأضعفت مستوى الأداء,N
9.64982910125314E+017,الجامعات تشترط علينا الخبره وامتداد التخصص والوافد اذا كان سباك في بلده يعي ن من دون شروط أهم شي مايكون سعودي,/
9.64963638867096E+017,مفارقه عجيبه . . ندفع الكفاءات الوطنيه للتفكير بالهجره ونستبدلهم بأمثال ! !,N
9.64956949715603E+017,اللهم آمين,/
9.64954322814558E+017,عجبي المواطن ي طالب بمساواته مع الأجنبي 💔,N
9.64941366072619E+017,منذ سنوات طويله نفس الشكاوي تتكرر وفي كل الجامعات تقريبا ولا أحد يحرك ساكن لا في الجامعات ولا الوزاره !,N
9.64939887576256E+017,أطباء مهندسون اكاديميون اتفقنا على مطلب واحد ( مساواه مع الوافدين ) نريد نفس الفرص والتسهيلات لا أكثرر .,/
9.6468018220333E+017,اقترح على كل مدير جامعه تطبيق شروط استقطاب الوظائف على جميع كوادر الجامعه وخصوصا على أعضاء اللجان والكليات والأقسام التي اقترحت تلك الشروط     ليعرف كميه من صعدوا من خلال السلم الخلفي . ومن يسحب السلم بعدما يصعد .,/
9.64540240131248E+017,ملفات الجامعات فيها الكثير والكثير . . ! من إلى وغيره,N
9.64500015229166E+017,يا دكتور يا حبيبنا الله يرحم والديك لماذا يتم طلب أستاذ وأستاذ مشارك وأنتم تعلمون بأن من لم يدخل جامعه لا يمكنه الحصول على الدرجات العلميه والأكاديميه وهذا لا يتحقق لدى جميع المواطنين . . لدى أبحاث ودراسات منشوره ولكن ما الفائده إذا يتم يطلب أستاذ وأستاذ مشارك,/
9.64498723672904E+017,المشكله تصنيف الجامعه هذا ينظر له كسبب للرفض اذا كنت مطابقه لجميع الشروط التعسفيه لاتفاجأ بشرط التصنيف,N
9.64498549068222E+017,أخير ا آخر ماوصلت إليه من معلومات ( لن يتم الإعلان عن أي نتائج قريبا ) أرجو التوفيق لي ولكم 🌹,/
9.63606218081174E+017,تصنيف الجامعه - دا شي جديد جدا عليا ومن مين تطلب من جامعات ناشئه 😂 ياربي ابكي والا اضحك,/
9.63606138821505E+017,نعم هذا واقع وهناك جامعات تفضل أبناء المنطقه . . وبعضها تفضل من هم من خارج المنطقه . . الحاله الاجتماعيه و مكان السكن معايير لاموضوعيه وليس لها علاقه بقياس الجداره مهما برروا ودافعوا . .,/
9.63421052352258E+017,العمر - إمتداد التخصص - أن لا يكون موظف معايير ليس لها علاقه بالجداره اصلا,/
8.21401270288351E+017,  ترندات جديده:,/
8.21401232115991E+017,  من جد اماكنا ك سعوديات راحت لمجنسات والاجنبيات ؟ وفوق هذا كله ساكتين,N
8.21401193285034E+017,  الوظاءف موجوده والسوق مفتوح لكنهم صاروا يفضلوا الاجنبيات علينا اي كان السب المفروض الحكومه تقف في…,N
8.21401123714204E+017,الوظيفه حق لكل خريجه وخريج عولم ؟!,P
8.21401117154312E+017,  انا اطالب معهم ✌🏻😂,P
8.21400969078591E+017,حفطكم الله  من كل مكروه,P
8.21400714866E+017,مشكله ماسكين دين وعربي ولعب في مخارج الحروف واله مسويه تكلم لغه عربيه فصحي بالمصري😂 اعوزو باله كذاتقري القران,N
8.21400675397632E+017,الواسطه الواسطه الواسطه,N
8.21400459411935E+017,مشينا وعلي حسابك بعد 😂🏃 وحده طماعه,N
8.21400312330207E+017,اله يرزقك بالوظيفه الرسميه 🌹,P
8.21400187348406E+017,  ابي وظيفه .في اي مدرسه اهليه بمكه .بكالوريوس قران كريم ودراسات اسلاميه اعداد معلمات مرحله…,/
8.21400149801009E+017,  نطالب بفرض قانون يحمي الخريجات من البطاله.وان تكون الوظيفه حق اساسي لمواطن في الدوله.,P
8.21400135439708E+017,  الي يده بالنار مو مثل الي بالجنه حنا نطالب لانا تهشمت طموحاتنا من البطاله,N
8.21400126929465E+017,  السعي وراء الوظيفه دليل علي الطموح لا تقتلوه,P
8.21400089382056E+017,  - ماشاء اله تاق كويس واقعي .💁🏻 بالتوفيق لكل يارب.✨🖤,P
8.21400089151373E+017,اله يرزق بناتنا وشبابنا بالوظيفه الي يتمنونها 😊🌹,P
8.21400076203528E+017,هناك عاطلين لهم اكثر من سنه ماسب عدم توظيفهم ومالحل !,N
8.21399995190542E+017,  كان اجمل هشتاق وترند من لما دخلت تويتر وسيضل الافضل والاهدف 👇👍 ⁧⁩,P
8.2139994289177E+017,  البنت السعوديه والسعودي هم احرص بالوطن من الاجنبي العربي الي يجي وياخذ مكانا واخلاصه موب مث…,P
8.21399691229352E+017,واله بالمدارس الخاصه تحس انك بمصر او سوريا وانت الي جاي بلدهم لا بعدتقولك مو عاجبك الشغل اتركي😤✊🏻,/
8.2139966953214E+017,خوذيني معك 😂🏃 قولي لزقه بعد ب النحشه,/
8.21399592419856E+017,دعمك الله  يسعدك,P
8.21399581900542E+017,مكاني هذا حق من حقوقي يجب علي الوطن توفيره لي مو جالسين نشحد منكم المهزله الي صايره لازم توقف !,P
8.21399495338557E+017,isoplustrain: ترندات جديده: ⁩ ⁧⁩ الفعاله ⁧…,/
8.21399320662577E+017,  تقاعد مبكر يكون لمعلمات المتوظفات لهم سنه وبكذا مايصير تكدس عندنا من العطاله !,N
8.2139930301288E+017,  لاتستني الوظيفه حاولي تبني مشروعك لانها مراح تجي ✋,N
8.21399282775392E+017,  سبحان الله  وبحمده سبحان الله  العظيم,P
8.21399239318241E+017,الوظاءف موجوده والسوق مفتوح لكنهم صاروا يفضلوا الاجنبيات علينا اي كان السب المفروض الحكومه تقف في صفنا وتنصفنا,N
8.21399231588082E+017,ترندات جديده:,/
8.21399231395144E+017,  اللهم بشرنا بما يسرنا واكفنا شر من يعرقلنا,P
8.21398789370081E+017,  اذا كان لديك عينان ! فلماذا تري الناس باذنيك ؟! عامل الناس بما تري منهم وليس بما تسمع…,/
8.21398789344858E+017,  حنا الي بنخاف ع شركاتنا وبنخاف ع احوال دولتنا لان كل هذا راجع لنا وعلي عيالنا /,P
8.2139867449226E+017,  لا حول ولا قوه الا باله .,N
8.21398166297805E+017,  اي مواطن له حق الوظيفه طالما تخرج حتي بالدول الفقيره ماذا عن بلد البترول !,P
8.21397674846986E+017,خلوني اتخرج م احصل وظيفه لاحرق ديرتكم بكبرها؟,N
8.21397177532641E+017,من جد اماكنا ك سعوديات راحت لمجنسات والاجنبيات ؟ وفوق هذا كله ساكتين,N
8.21397120011948E+017,الهم بشرنا بما يسرنا واكفنا شر من يعرقلنا,P
8.21396592527819E+017,اله ينفع بنا البلاد   احنا عندنا من العلم والقدره الي نقدر نخدم فيها وطنا,P
8.21396292467388E+017,الي يده بالنار مو مثل الي بالجنه حنا نطالب لانا تهشمت طموحاتنا من البطاله,P
8.21396212981055E+017,  الهم حق مطالبنا فيما ترضي,P
8.21396133100536E+017,السعي وراء الوظيفه دليل علي الطموح لا تقتلوه,P
8.21396113651597E+017,نطالب بفرض قانون يحمي الخريجات من البطاله.وان تكون الوظيفه حق اساسي لمواطن في الدوله.,P
8.21396011310612E+017,يارب,/
8.21395948991578E+017,بعد سنوات من الدراسه وبعد الف اختبار مافي وظيفه ويجون يقولون لك الشهاده سلاح وش فايدتها وانا منسدحه في البيت,N
8.21393656292774E+017,ابي وظيفه .في اي مدرسه اهليه بمكه .بكالوريوس قران كريم ودراسات اسلاميه اعداد معلمات مرحله ابتداءيه 😔,/
8.21392663266128E+017,مازال نصف الشباب عاطل مالكم وجه تطالبون الحين,N
8.21392188127019E+017,قهر اخذنا شهادات بمعدلات مثاليه ودورات وقياس وتطوع وخبرات وماذا بعدها,N
8.213921867177E+017,ندرس ونتعب وبالاخير نجلس بالبيت اله فوق,N
8.21391913660154E+017,سلمت ياوطني وسلمت ارضك وسلمت شهاداتنا,P
8.21391591726268E+017,  الهم حق مرادهن وعجل في توظيفهن يا ارحم الراحمين🌹👋🏻,P
8.21391518804087E+017,اللهم حق مطالبنا فيما ترضي,P
8.21391295226802E+017,شاركوا بالهاشتاق هذي القضيه يعاني منها كل بيت في السعوديه,N
8.21391232102502E+017,البنت السعوديه والسعودي هم احرص بالوطن من الاجنبي العربي الي يجي وياخذ مكانا واخلاصه موب مثل اخلاص بناتنا,P
8.21390546031809E+017,غبنه واله وقهر اذا سمعت بسعوديه ولاسعودي معهم شهادات وشغل واخرتها الاجنبي العربي ماكل الجو اله يكون بعونا بس,N
8.21390299058602E+017,  ترا حنا بلدنا وياكثرهم الي ياكلون بخيرنا وحنا بنات البلد حنا الي احق بالوظايف واحق بالمناصب,N
8.21389509833224E+017,  الفراغ بلاء عظيم ونتاءجه سلبيه جدا ملاين العاطلات المؤهلات ذنبهن علي رقبه المتسبين.,N
8.21389238352708E+017,حنا الي بنخاف ع شركاتنا وبنخاف ع احوال دولتنا لان كل هذا راجع لنا وعلي عيالنا /,P
8.21388845845508E+017,  حقي اعيش بلدي واعيش علي خيراته التي لن تزدهرالا بقوي عامله شابه من اهل البلد ⁧⁩ …,P
8.2138882013438E+017,ولو صار شي لاسمح اله تنذل عشان لقمه عيشها صح الشغل مو عيب بس حرام بنات جامعه ترتب ملابس ومديرها اجنبي نعم ؟,N
8.21388646733455E+017,  جامعيات عاطلات منذ ربع قرن!فقط في السعوديه,N
8.21388614097576E+017,  لماذا المجتمع اعتاد ان تكون المراه خادمه وان وظيفتها استثناء؟ السب قله الموظفات! الحل هو قبول…,/
8.21388584452325E+017,واله صدق / بناتنا يتعبون ويسهرون وياكثرهم الي يتغربون عشان الدراسه وتخرج وتعلق شهادتها بالمطبخ 🙃💔,P
8.21388581033935E+017,  هيا مكن ترتوتين لي يعجبك فالتاق عشان يسوقونه البنات و يشاركون   فضلا🙏,/
8.21388326892618E+017,  حق من حقوقنا وظيفه مناسبه لمؤهلاتنا و قدراتنا.وبرواتب مناسبه . وتناسب وضعنا كمجتمع محافظ,P
8.21387830391935E+017,احتلت الجامعات والمستشفيات السعوديه المراكز الاولي علي مستوي الدول العربيه.ومازال الاجنبي مفضل علي السعودي !…,N
8.2138780629146E+017,نسبه الاميه في السعوديه % وهي النسبه الاقل علي مستوي الدول العربيه.ومازال الاجنبي مفضل علي السعودي!لماذا!…,N
8.21387216664588E+017,دعمكم,/
8.21387181151371E+017,اي مواطن له حق الوظيفه طالما تخرج حتي بالدول الفقيره ماذا عن بلد البترول !,P
8.21386974300951E+017,  اوك احنا ناقصات عقل بس نتوظف نوريكم ناقصات العقل كيف تبدع ⁧⁩,P
8.21386936061489E+017,  الوظيفه حصانه وامان ضد التوجهات الفكريه والامنيه.فهي اكتفاء لذات,P
8.21386666254488E+017,الوظيفه حصانه وامان ضد التوجهات الفكريه والامنيه.فهي اكتفاء لذات,P
8.21385495972348E+017,قياس لم يوضع كفرض شرط يقيس مدي استحقاقك لوظيفه   كان فقط شي وهمي لذلك يتركون شروط التعجيز ويوظفونا ⁧⁩,N
8.21385470441652E+017,  الخريجات فاتحين بسطات بينما مزوري الشهادات في اعلي الوظايف,N
8.21385454075466E+017,  اه يا دءنيا حت رغيف مش لاءين يخرب بيتك يا سيسي,/
8.21385430897717E+017,  &gt; فعلوه يا زعماء,/
8.21385391303524E+017,  اثبات الذات بالوظيفه,P
8.21385359506424E+017,  وين التفاعل ؟,/
8.21385353005322E+017,  الي متي يتم احتكار القدرات والي متي العطاله !,N
8.21385340959228E+017,  هذي الشهاده ياوطن وين الوظيفه ياوطن,/
8.21385324433723E+017,  تخصات مطلوبه إجتياز قياس وتنفيذ دورات وب الاخير لايوجد توظيف !,N
8.21385316472881E+017,  نصف مشاكل البلد تنحل اذا تم توظيف العاطلين ⁧⁩,P
8.21384323744076E+017,الي متي يتم احتكار القدرات والي متي العطاله !,N
8.21384212171342E+017,  وبعدين طايحين لي في التقديم الالكتروني و انتوا ما تفتحون ايميلاتكم!,N
8.21384202444739E+017,  مديرات المدارس الاهليه ومشرفاتها اغلبهم اجنبيات مب غبنه ؟,N
8.21384194345628E+017,  لا و اذا قلتي سعوديه تطالعك بطرف عينها و تقدم بنت بلدها عليك   ليش و الملاك مالهم كلمه ؟!,N
8.21384183717237E+017,  كلنا نعرف ارباح المدارس الاهليه ومع ذالك التوظيف بالقطاره و المعلمه الوحده تشتغل نصاب عشر,N
8.21384166436721E+017,  طبعا الي يشوفني مشتطه يحسبني متخرجه من زمان و ما توظفت   لا بس اعرف كثير كذا,/
8.21384153178538E+017,  حب لاخيك ما تحب لنفسك ثلاث شهور فالبيت ما تحملتها غير كذا الواحد يبي يعتمد علي نفسه ويصير له دخل خاص…,P
8.2138414521346E+017,  ابدا مو حلوه شخص كامل الاهليه يكون عاله علي اهله و يصرفون عليه وهو قادر ينتج,N
8.21384129317143E+017,  نبي فرص عمل نبي وظايف من الخدمه المدنيه ومن القطاع الخاص . قلصوا عد الاجانب في المدارس والمستشفيات,P
8.21384121217942E+017,  لازم تحد نسبه السعوده فوق بالمءه فكل مكان,P
8.21384105644409E+017,  مو معقوله في دوامي سعوديات يمنيات سوريات مصريات هنديات و باكستانيه ! تري ما ابالغ السعوديا…,N
8.21384092830827E+017,  نتخرج عشان نبرز الشهايد او نتوسدها !,N
8.2138408067577E+017,  حتي الي ما معهم شهادات جامعيه من حقهم يحصلون فرص وظيفيه اذا عندهم الرغبه والقدره,P
8.21384066666742E+017,  الزبده وظفوا العاطلات العطاله مشكله عظيمه و شينه في حق البلد نفسه يكون اكثر الشباب عاطلين,N
8.21384028246987E+017,  المفروض الوظيفه مرحله طبيعيه يمر فيها الانسان مثل ما يمر بالمدرسه و الجامعه   المر طبيعي يكون عاطل,P
8.21383998614204E+017,  وينكم يا خريجات ليش ما توصلونه ترند ؟,/
8.21383987302121E+017,  مبروك الله  يوفقك وعقبال البنات هنا,P
8.21383953575768E+017,وين التفاعل ؟,/
8.21383939596095E+017,  اللهم انصرنا وايدنا بجندك . ⁧⁩,P
8.21383889029579E+017,  يا ابونا بناتك طالبينك تري ادري مو انت الي تقرا بس يارب بوصل حبيبي انت 💋علي راسك,/
8.21383857077371E+017,  اله يرزق كل من تمني الوظيفه ويوفقنا,P
8.21383827713065E+017,  شاركوا يا بنات وانا راح ادعمكم 🤔,/
8.21383818011623E+017,  اﻵستغفار جنہ و راحہ لا توصف  استغفرك ربي و اتوب اليک ! 💭💗,/
8.21383802496971E+017,  مطلب صحيح وفي مكانه,P
8.21383796654215E+017,  و الشركات في معارض التوظيف اغلبها استعراض ما منها اي فايده,N
8.21383788580262E+017,  التعمير بالمدارس وسد العجز الغير عادل والتهميش لاحتياج هو الي خلانا عاطلات,N
8.21383784482411E+017,  التعليم مطلب الام ولن يقوم الا بسواعد بنات الوطن,P
8.21383766774051E+017,  يهربن والشباب ضاعوا بالارهاب كل هذا بدايه الطريق اذالم ينظر احد لمطالب توظيف شباب وبنات البلد. ⁧⁩…,N
8.21383756401541E+017,  سيء جدا . حين يختبء شيء بداخلنا ليس لنا القدره علي التخلص منه . شيء لا يحكي .…,N
8.2138375259734E+017,  عيون تحلم   و قلب يتمنى   و رب كريم ❤️,P
8.21383734628848E+017,  لمتي كوابيس الاختبارات تلاحقني 😇 كل يوم حلم اروع من الثاني ☹️😂 ياله سترك وش النهايه 💔 المهم وظف…,N
8.21383727846715E+017,  اللهم بشرنا بما يسرنا,P
8.21383720896778E+017,  خلو عنكم النقاش الفاضي و لمين تثبتون نفسكم هنا المفروض تشاركون و تتفاعلون,P
8.21383704295641E+017,  من حق كل سعوديه ان توفر لها فرصه عمل وان تشارك في بناء المجتمع و ان يخلق لها فرص وظيفيه لهم لتضمن…,P
8.21383691473666E+017,  بنات احنا سوينا قروب لدعم تاق التوظيف الي هو ⁧⁩ الي تبي تدخل معانا تعطيني تم ⁦,P
8.21383683571614E+017,  الوظيفه الان مطلب . نبيها وسط مجتمع نساءي . مو في جو مختلط,P
8.21383681428353E+017,اله يرزق كل من تمني الوظيفه ويوفقنا,P
8.21383679578669E+017,  ضاعت طاقات اعمارنا في البطاله كان من الافضل استغلالها بدل قتلها,N
8.21383675518534E+017,  هذا الهاشتاق الصح الي مفروض يكون ترند يوميا نظرا لنسبه الكبيره من الخريجات العاطلات,N
8.21383662436549E+017,سبحان اله وبحمده سبحان اله العظيم,P
8.21383507725484E+017,عشان تحصلين وظيفه لازم يكو عندك واسطه والا استني عشرين سنه عشان يقرو يوظفونك في هجره بعيده عن مدينتك,N
8.21383154636296E+017,اثبات الذات بالوظيفه,/
8.21381708142572E+017,ان نصر علي امر ونري كل الوزرات تجاهل وكانها لم تري  يدل ع قوه اصرارنا وحبنا لوطن وشغفنا في بناء اقتصاد .يتبع ⁧⁩,N
8.21381425312268E+017,قاعده جميله : الشخص الي يخليك تشيل هم شيله من حياتك اريح لك.,/
8.21381037116838E+017,﴿ فاني قريب ﴾ اقصر جمله تحسك بالامان . سبحان من جعل في ذكره راحه تسكن بها القلوب وتطمئن الانفس .,P
8.21380830983582E+017,الخريجات فاتحين بسطات بينما مزوري الشهادات في اعلي الوظايف,N
8.21380619548692E+017,اي واله حرام ندفن بعلمنا الي ضلينا سنوات عشان نحصل عليه ⁧⁩,N
8.2138028059442E+017,اللهم انصرنا وايدنا بجندك . ⁧⁩,P
8.21379532766773E+017,خريجات وشهادات محترمه ومعدلات عاليه ودورات ومافي وظايف نبغي وظايف في مجال دراستنانثبت انفسناحرام ندفن بالبيوت كذا,N
8.21379450906542E+017,هيا مكن ترتوتين لي يعجبك فالتاق عشان يسوقونه البنات و يشاركون   فضلا🙏,/
8.21377908732264E+017,  فعلا   صاروا يبون الشهره كوظيفه عشان تغني نفسها ⁧⁩,P
8.21376844654055E+017,القطاع الخاص قاءم علي القوي العامله الاجنبيه   اي متي ما استنفذت خدمتهم هنا واغتنوا سقطت مءسات وشركات قاءمه.,P
8.21375914529456E+017,حقي اعيش بلدي واعيش علي خيراته التي لن تزدهرالا بقوى عامله شابه من اهل البلد ⁧⁩,P
8.21372503155155E+017,  راح ناخذ حقوقنا بدق الخشوم &lt;~ باين اني مغبونه ! 😂💔,N
8.21372062656856E+017,مافيه بلد بالعالم تقدم المقيمين علي ابناءها بالتوظيف الا عندنا.وابناءنا يدافعون بكل قطره من دمهم عن هالوطن💔,N
8.21371667389751E+017,  كونو عادلين واقفوا وقفه الرجل الواحد امام فساد التوظيف,P
8.21371638285566E+017,  من المسلمات الي كلنا نءمن فيها ان التوظيف حق وليس شحاذه,N
8.21371417707082E+017,  اكثر ما يستفزني سعوديه ترتب ارف المحلات واجنبي مدير عليها ! اقسم باله هالشيء يموتني قهر لكن اله…,N
8.21371393111638E+017,  تفني شبابها في الدراسه وتخرج بامتياز وتقبل متحمسه لعمل فتقف الواسطه حاجزا يسد الطريق  !,N
8.21370511682916E+017,هذي الشهاده ياوطن وين الوظيفه ياوطن,/
8.21370298792641E+017,ضاعت طاقات اعمارنا في البطاله كان من الافضل استغلالها بدل قتلها,N
8.21369936895443E+017,من المسلمات الي كلنا نءمن فيها ان التوظيف حق وليس شحاذه,N
8.21369769504997E+017,نبي فرص عمل نبي وظايف من الخدمه المدنيه ومن القطاع الخاص . قلصوا عد الاجانب في المدارس والمستشفيات,P
8.2136976086893E+017,كونو عادلين واقفوا وقفه الرجل الواحد امام فساد التوظيف,N
8.21368919348888E+017,مايضيع حق وراه مطالب ان شاء اله حقوقنا ك سعوديات والاحق والاجدر بالتوظيف راح نتوظف قريب خلو املكم باله كبير✋🏼,N
8.21368726041858E+017,القطاع الخاص غير جاهز والرءيه كلام علي ورق تحتاج سنوات طويله حتي تحق لذلك وظفوا العاطلات كفايه تعطيل.,N
8.21367862342205E+017,حينما اقضي عام لدارسه وتطوير نفسي لخدمه وطني ثم افاجا انه لامكان لي في سوق العمل ماذا توقعون مني 😔,N
8.21367815580058E+017,معلمات المدارس الاهليه والمديرات المتعاونات اذا صار عندكم احتياج نزلو خبر يساعد بنات كثير,P
8.21367058046788E+017,المدارس الخاصه والجامعات اغلبهم اجانب تغنون الاجانب علي حساب عطالتنا اتقو اله 🙁💔,N
8.21366953961026E+017,كلنا نعرف ارباح المدارس الاهليه ومع ذالك التوظيف بالقطاره و المعلمه الوحده تشتغل نصاب عشر,N
8.21366708183114E+017,اسال اله العظيم رب العرش العظيم يرزقنا من واسع فضله لي ولكل خواتي العاطلات كثير بنات محرومين وقاعدين بسب وظيفه,P
8.21366456059306E+017,مديرات المدارس الاهليه ومشرفاتها اغلبهم اجنبيات مب غبنه ؟,N
8.21366284671742E+017,الي متي واحنا نشحذ حق من حقوقنا !,N
8.21366183052059E+017,و الشركات في معارض التوظيف اغلبها استعراض ما منها اي فايده,N
8.21365112023949E+017,ما عمدي كلام اكثر من الي قلته فالتاق الثاني بس بناتنا يستاهلون,P
8.21357477304431E+017,انا كامواطنه لي الحق في الوظيفه من الاجنبيه سوي كان في القطاع الحكومي او في القطاع الخاص,P
8.21352361272676E+017,تشوف الاجنبيه في كل مكان تقول مافيه بطاله نتمني يصير التوطين علي ارض الواقع؟,N
8.21352353592906E+017,  اي احد منكم يطالب بالتوظيف يجي هنا مكن ربي يرزقنا علي الهاشتاق &lt;~ يارب …,P
8.21351460315288E+017,مطلب صحيح وفي مكانه,P
8.21350966624682E+017,اذا كان لديك عينان ! فلماذا تري الناس باذنيك ؟! عامل الناس بما تري منهم وليس بما تسمع عنهم.,/
8.21349309425877E+017,المدرسات الي لها اكثر من20 سنه في التدريس المفروض تقاعد او يصير قيه نظام15سنه خدمه وبعدين تقاعد,/
8.21344226629865E+017,اريد وظيفه فني مختبرات,/
8.21326973872013E+017,الي عاطله راح ندخل قروب ندعم التاق كل يوم نبيه ترند الي تبغي تدخل تقول لنا,P
8.21320437498073E+017,وشفيهن بناتنا ؟,/
8.21320421857436E+017,شاركوا 👇,/
8.21320103916667E+017,كيف يتم استبدالنا بالاجانب ونحن نحمل كفاءات عاليه؟,N
8.2131651527852E+017,انا سوريه بدي وظيفه انا مش سعوديه انا متغربه هون ادا حدي بيساعدني توءبرني,N
8.21316230741103E+017,واله لا اعلانات ولا تقديم اونلاين نفع تقدم وتروح وتزاحم الاف المقدمين بالاخر ياخذها راعي الواسطه,N
8.21314715750113E+017,الوظيفه بهذا الزمن صارت مرتبطه بقيمتك كشخص  رغم اني ضد هذا المبدا ولكنه واقع  ما احد بينفعك بالاخير الا راتبك,N
8.21314251927278E+017,الجامعه كلها دكاتره اجنبيات والمدارس الخاصه اجنبيات والسعوديات بالبيوت لمتي؟!,N
